City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
368,galle,6.0367,80.217,28.1,82,99,5.95,LK,1726211230
369,hue,16.4667,107.6,32.06,66,40,4.12,VN,1726211231
370,usogorsk,63.4106,48.6872,22.28,55,92,2.15,RU,1726211232
371,sept-iles,50.2001,-66.3821,11.7,91,100,0.25,CA,1726211233
372,sosnovo-ozerskoye,52.5249,111.5418,14.15,27,0,4.33,RU,1726211234
373,ventnor,50.5948,-1.2037,7.99,94,35,4.17,GB,1726211235
374,howard springs,-12.497,131.047,31.95,53,20,2.09,AU,1726211236
375,ponta delgada,37.7333,-25.6667,19.4,82,20,2.06,PT,1726211238
376,pacasmayo,-7.4006,-79.5714,16.31,90,98,4.13,PE,1726211240
377,karmaskaly,54.3709,56.1837,18.95,64,8,2.3,RU,1726211241
378,rongelap,11.1635,166.8941,28.84,75,100,4.19,MH,1726211242
379,magong,23.5654,119.5863,29.6,77,1,5.93,TW,1726211243
380,salida,37.7058,-121.0849,19.49,59,0,1.72,US,1726211244
381,ghat,24.9647,10.1728,30.28,47,100,5.46,LY,1726211245
382,gotsucho,35.0,132.2167,28.5,81,0,1.09,JP,1726211246
383,korenevo,55.6719,38.0078,23.8,43,0,6.0,RU,1726211248
384,mili,6.0815,171.735,28.75,72,100,1.2,MH,1726211249
385,holualoa,19.6228,-155.9522,23.79,99,52,2.77,US,1726211250
386,tongren,27.7172,109.1853,31.86,53,75,2.23,CN,1726211251
387,don luan,11.5333,106.9167,29.98,79,62,2.51,VN,1726211252
388,nar'yan-mar,67.6713,53.087,19.41,65,99,3.21,RU,1726211253
389,pudozh,61.8099,36.5345,20.48,55,96,3.37,RU,1726211254
390,bisignano,39.5059,16.2772,19.39,74,43,5.06,IT,1726211255
391,okha,53.5739,142.9478,10.27,67,100,10.91,RU,1726211257
392,diapaga,12.0708,1.7889,24.87,90,93,1.53,BF,1726211258
393,sao vicente,-23.9631,-46.3919,20.55,26,62,4.25,BR,1726211259
394,celestun,20.8667,-90.4,27.56,79,100,3.48,MX,1726211260
395,palembang,-2.9167,104.7458,33.05,52,40,2.57,ID,1726211261
396,miyaly,48.8844,53.7836,24.0,26,0,9.03,KZ,1726211262
397,kruisfontein,-34.0033,24.7314,16.87,72,16,8.42,ZA,1726211263
398,fedorovskiy,45.0972,40.9517,25.32,46,38,4.96,RU,1726211264
399,hotan,37.0997,79.9269,26.88,21,0,3.94,CN,1726211265
400,praia,14.9215,-23.5087,25.3,78,40,6.69,CV,1726211267
401,amga,60.8953,131.9608,8.14,68,34,5.24,RU,1726211268
402,belo jardim,-8.3356,-36.4242,18.72,92,100,3.7,BR,1726211269
403,nefteyugansk,61.0998,72.6035,18.55,59,89,5.36,RU,1726211270
404,eyl,7.9803,49.8164,31.79,44,18,10.27,SO,1726211271
405,cole harbour,44.6724,-63.4751,14.96,94,95,1.6,CA,1726211272
406,mizhhirya,48.5246,23.5056,18.63,74,12,1.33,UA,1726211273
407,conception bay south,47.4999,-52.9981,12.4,90,6,1.96,CA,1726211274
408,chernyshevskiy,63.0128,112.4714,1.7,99,100,1.78,RU,1726211276
409,road town,18.4167,-64.6167,27.91,79,63,5.52,VG,1726211277
410,mon,26.75,95.1,33.89,41,47,1.43,IN,1726211278
411,moires,35.0532,24.8744,27.34,74,1,2.24,GR,1726211279
412,mana,5.6592,-53.7767,25.35,89,17,4.33,GF,1726211280
413,fort bragg,35.139,-79.006,22.91,84,100,4.12,US,1726211281
414,altai,46.3722,96.2583,13.54,33,0,6.12,MN,1726211282
415,gunsan,35.9786,126.7114,30.94,70,75,4.12,KR,1726211283
416,gorshechnoye,51.5244,38.0365,24.48,25,97,8.76,RU,1726211286
417,bawku,11.0616,-0.2417,24.54,88,100,2.24,GH,1726211287
418,villa canas,-34.0057,-61.6076,9.96,10,100,2.92,AR,1726211288
419,ko pha ngan,9.7578,100.0291,25.54,78,100,7.12,TH,1726211289
420,mehndawal,26.9753,83.1117,31.88,66,89,3.67,IN,1726211290
421,christchurch,-43.5333,172.6333,8.3,86,100,5.14,NZ,1726211281
422,ambodifotatra,-16.9833,49.85,23.45,78,18,6.29,MG,1726211292
423,kavaratti,10.5669,72.642,27.01,82,100,4.33,IN,1726211294
424,barcelos,41.5388,-8.6151,14.44,83,0,2.65,PT,1726211295
425,papao,-17.75,-149.55,25.82,83,0,9.72,PF,1726211296
426,sambhal,28.5833,78.55,21.81,95,100,7.3,IN,1726211297
427,callao,-12.0667,-77.15,17.07,82,100,2.57,PE,1726211298
428,naze,28.3667,129.4833,25.51,87,100,7.78,JP,1726211299
429,consuegra,39.4625,-3.608,14.59,53,0,6.64,ES,1726211300
430,ulladulla,-35.35,150.4667,14.45,53,2,0.7,AU,1726211301
431,cartagena,10.3997,-75.5144,25.79,80,20,0.51,CO,1726211303
432,strezhevoy,60.7333,77.5889,19.44,58,32,3.66,RU,1726211304
433,furth,49.4759,10.9886,8.77,84,20,4.12,DE,1726211305
434,omaruru,-21.4333,15.9333,24.29,13,28,2.04,NA,1726211306
435,coquimbo,-29.9533,-71.3436,7.85,84,0,2.06,CL,1726211308
436,naracoorte,-36.9579,140.7383,14.47,66,55,5.35,AU,1726211309
437,loa janan,-0.583,117.095,32.56,38,84,3.59,ID,1726211310
438,yarmouth,41.7057,-70.2286,19.44,91,0,1.54,US,1726211312
439,amahai,-3.3333,128.9167,26.05,80,100,5.26,ID,1726211313
440,fabens,31.5023,-106.1586,26.23,22,5,3.82,US,1726211314
441,bodaybo,57.8506,114.1933,8.62,79,100,4.36,RU,1726211315
442,sinabang,2.4803,96.3801,29.1,68,89,2.35,ID,1726211316
443,ndele,8.4109,20.6473,21.79,97,100,1.39,CF,1726211317
444,polyarnyy,69.1989,33.4478,16.62,74,21,4.89,RU,1726211318
445,qaisumah,28.3112,46.1273,36.98,12,0,7.2,SA,1726211319
446,juneau,58.3019,-134.4197,12.0,95,100,8.75,US,1726211320
447,melo,-32.3667,-54.1833,11.68,98,100,4.18,UY,1726211322
448,aberdeen,57.1437,-2.0981,6.41,70,39,3.6,GB,1726211323
449,lucapa,-8.4192,20.7447,27.82,48,12,0.92,AO,1726211324
450,evron,48.1564,-0.3997,6.9,82,2,2.32,FR,1726211325
451,amarante do maranhao,-5.5667,-46.7422,22.73,54,5,2.07,BR,1726211326
452,el calafate,-50.3408,-72.2768,1.22,71,5,6.51,AR,1726211327
453,yeniseysk,58.4497,92.1703,9.93,74,100,1.34,RU,1726211328
454,ondjiva,-17.0667,15.7333,24.91,14,88,4.0,AO,1726211329
455,frontera,26.9333,-101.45,27.72,61,100,0.45,MX,1726211331
456,ceuta,35.8903,-5.3075,22.27,70,4,2.4,ES,1726211332
457,freetown,8.484,-13.2299,24.18,89,100,2.37,SL,1726211333
458,guiping,23.3925,110.0814,33.15,60,100,1.1,CN,1726211334
459,happy valley-goose bay,53.3168,-60.3315,11.63,75,100,1.84,CA,1726211335
460,mejit,10.2753,170.8646,28.42,82,100,6.51,MH,1726211336
461,meadow lakes,61.6247,-149.6011,9.93,96,100,0.0,US,1726211337
462,minot,48.2325,-101.2963,18.12,94,40,3.6,US,1726211338
463,port blair,11.6667,92.75,31.02,74,75,7.2,IN,1726211340
464,chibougamau,49.9168,-74.3659,13.74,98,13,1.78,CA,1726211341
465,igarka,67.4667,86.5833,6.86,85,99,6.51,RU,1726211342
466,yanbu,24.0891,38.0637,40.02,20,0,1.03,SA,1726211343
467,lisala,2.15,21.5167,24.79,79,100,1.25,CD,1726211344
468,serdar,38.9764,56.2757,30.34,11,2,5.4,TM,1726211345
469,la punta,-33.1837,-66.3127,14.76,38,100,4.12,AR,1726211346
470,seredyna-buda,52.189,34.0364,23.64,27,76,7.82,UA,1726211347
471,murzuq,25.9155,13.9184,32.85,25,49,5.38,LY,1726211348
472,camabatela,-8.1881,15.375,19.27,80,87,1.77,AO,1726211350
473,rouissat,31.9243,5.3502,29.11,30,0,2.47,DZ,1726211351
474,sisimiut,66.9395,-53.6735,2.52,88,13,1.71,GL,1726211352
475,jaisalmer,26.9147,70.9181,32.72,42,1,9.67,IN,1726211354
476,zahedan,29.4963,60.8629,29.95,11,0,3.09,IR,1726211355
477,barah,13.7,30.3667,30.86,47,28,3.61,SD,1726211356
478,praia da vitoria,38.7333,-27.0667,22.09,85,99,2.82,PT,1726211357
479,harstad,68.799,16.5293,12.31,84,98,8.94,NO,1726211359
480,tannum sands,-23.9504,151.3693,22.94,64,100,8.75,AU,1726211360
481,pisco,-13.7,-76.2167,15.57,82,13,1.03,PE,1726211361
482,ezine,39.7856,26.3408,26.99,56,8,5.94,TR,1726211363
483,nelson bay,-32.7167,152.15,13.95,90,6,2.24,AU,1726211364
484,inda silase,14.1031,38.2829,23.53,58,79,0.6,ET,1726211365
485,dubai,25.2582,55.3047,37.14,30,0,4.63,AE,1726210874
486,paramonga,-10.6667,-77.8333,16.5,89,70,3.66,PE,1726211368
487,el fasher,13.6279,25.3494,29.87,45,16,2.84,SD,1726211369
488,nizhneudinsk,54.9076,99.0276,13.43,53,6,2.21,RU,1726211370
489,punta gorda,26.9298,-82.0454,27.25,91,0,2.06,US,1726211296
490,xiva,41.3783,60.3639,27.71,18,0,9.52,UZ,1726211372
491,saldanha,-33.0117,17.9442,13.73,67,100,2.5,ZA,1726211373
492,zunyi,27.6867,106.9072,29.1,54,92,1.1,CN,1726211374
493,bara uchana,29.4667,76.1667,23.07,94,100,3.84,IN,1726211375
494,mount gambier,-37.8333,140.7667,13.16,69,93,4.06,AU,1726211377
495,male,4.1748,73.5089,28.26,75,99,3.2,MV,1726211378
496,oamaru,-45.0784,170.9801,5.21,94,100,1.44,NZ,1726211379
497,macapa,0.0389,-51.0664,27.99,83,75,6.17,BR,1726211226
498,gafargaon,24.4333,90.5667,35.3,49,100,5.4,BD,1726211381
499,san rafael,-34.6177,-68.3301,15.48,31,76,5.94,AR,1726211382
500,monywa,22.1167,95.1333,26.84,84,100,5.64,MM,1726211383
501,mata-utu,-13.2816,-176.1745,26.93,86,7,9.67,WF,1726211384
502,el abiodh sidi cheikh,32.893,0.5484,23.11,43,0,1.74,DZ,1726211386
503,bone south,16.2446,120.9958,27.01,81,54,0.71,PH,1726211387
504,kavieng,-2.5744,150.7967,28.36,73,100,1.14,PG,1726211389
505,dryden,49.7833,-92.7503,17.09,74,100,3.68,CA,1726211390
506,merke,42.8728,73.1786,18.17,32,100,3.41,KZ,1726211391
507,timbuktu,16.7735,-3.0074,29.87,58,27,4.71,ML,1726211392
508,las lomitas,-24.7096,-60.593,17.95,66,67,1.78,AR,1726211394
509,nantucket,41.2835,-70.0995,18.06,88,0,3.09,US,1726211395
510,marsala,37.7966,12.4352,23.07,65,54,10.72,IT,1726211396
511,kermit,31.8576,-103.0927,24.91,50,0,6.69,US,1726211397
512,karasuk,53.7377,78.0403,12.98,73,100,5.65,RU,1726211398
513,tangalle,6.024,80.7911,31.29,63,100,7.65,LK,1726211399
514,kerikeri,-35.2268,173.9474,14.39,79,100,1.56,NZ,1726211400
515,rio grande,-32.035,-52.0986,14.99,97,100,5.15,BR,1726211401
516,la passe,45.5549,-0.8967,10.4,77,0,4.47,FR,1726211402
517,laguna,38.421,-121.4238,19.47,64,0,3.09,US,1726211404
518,shingu,33.7333,135.9833,28.77,69,0,1.63,JP,1726211405
519,nyahururu,0.0421,36.3673,19.91,46,99,0.52,KE,1726211406
520,somerset east,-32.7217,25.588,19.23,22,0,1.15,ZA,1726211407
521,ejido,8.5514,-71.2375,18.33,86,93,3.08,VE,1726211408
522,ormara,25.2088,64.6357,26.75,83,12,9.19,PK,1726211409
523,lodja,-3.4833,23.4333,26.47,73,15,1.02,CD,1726211410
524,ilfracombe,51.2093,-4.1134,11.75,66,8,2.56,GB,1726211411
525,kuqa,41.7278,82.9364,25.34,21,25,0.25,CN,1726211412
526,mirabad,30.4362,61.8383,33.27,8,0,12.71,AF,1726211415
527,narvik,68.4384,17.4272,14.03,60,100,3.46,NO,1726211416
528,isangel,-19.55,169.2667,23.55,90,27,4.17,VU,1726211417
529,cape canaveral,28.4058,-80.6048,27.99,92,40,2.57,US,1726211418
530,tuchow,49.8949,21.0541,14.37,81,99,2.09,PL,1726211419
531,sambava,-14.2667,50.1667,26.08,56,69,6.54,MG,1726211421
532,aksu,41.1231,80.2644,25.12,23,75,1.25,CN,1726211422
